,fire_name,severity,fire_ig_date,dnbr_mean,pre_fire_ndvi,agbd,agbd_cf,agbd_diff,agbd_rel,rh_98,rh_98_cf,rh_98_diff,rh_98_rel,pai,pai_cf,pai_diff,pai_rel,rh_70,rh_70_cf,rh_70_diff,rh_70_rel,ndvi,ndvi_cf,ndvi_diff,ndvi_rel,rh_50,rh_50_cf,rh_50_diff,rh_50_rel
314,DARK HOLE,2.0,2014-07-17,15.264994904828642,0.011586216711279868,9.421729842007114,8.248979335215672,9.724312797533564,0.059388267145379,1.3796780186084991,0.8841238601067236,1.3839595657203991,0.05336189148865167,0.45681130035713036,0.12408617341967396,0.38095665417453034,0.24251629716413212,1.0548545716470603,0.5441761897198506,0.8577503900420788,0.09061840233092812,0.0202274111114032,0.009771154358785537,0.014946867198971833,0.025412562381269977,1.0086549908630464,0.4207103746315975,0.7819535456134152,0.17430413721294744
315,DAY,0.0,2014-07-31,8.194822600811278,0.01411085334429086,11.415496637622153,4.501838165001313,10.109887683311888,0.11615553465245682,1.0664352546327003,0.6562404382858517,0.8624839912512803,0.05415111440815874,0.1371663886391378,0.045826635257582446,0.13928603623078778,0.14837431736723752,0.37207816198813554,0.35636715530296775,0.4844722426387417,0.08072737091996442,0.015174685557603942,0.013974163164238503,0.010166366881714219,0.017006174474896694,0.3047150694325821,0.1848186913967467,0.34029543729588274,0.14909859582690288
316,DAY,1.0,2014-07-31,2.5028106403496153,0.004865542660002516,1.929698048890449,1.9146782526774575,2.317031813401242,0.020159412463418153,0.2998671110650409,0.21108685336430155,0.31666992307291314,0.014203096783255474,0.039073445016644864,0.02594609764312301,0.03719526279492841,0.028856522922311004,0.12430393546963561,0.1731665946539401,0.17286292276264612,0.01368412251009957,0.005950384219228611,0.0048886320827096815,0.005018262459586192,0.007524396586903123,0.09222415683879255,0.1161211154923877,0.12062258487736217,0.02362703687270017
317,DAY,2.0,2014-07-31,2.4103495736889506,0.0016674199209684628,0.3772396202188567,0.7137463006811998,0.7670873158376335,0.0032504790982533253,0.06303214852271176,0.05804426211517143,0.08077579288727516,0.002934968953809122,0.010453717808460801,0.009597541274940028,0.013246155217795536,0.00730348748330581,0.022291960165309793,0.06284607478347598,0.06198500840717354,0.0023216664779891582,0.0013687094235932489,0.0014459883222327362,0.0015865822135144032,0.0019454142985994465,0.018269034405883598,0.04824598496032177,0.049465457306510266,0.004254818009020786
318,DEEP,0.0,2004-08-12,16.44300309488953,0.023308486518246577,22.047260967039012,8.380247620737542,16.64151496249864,0.14559621280334364,2.3572415554104467,0.8752383341928104,1.745814421054796,0.10554955856271023,0.4268944311848666,0.1264080516602533,0.36839194265183184,0.201716749148887,1.7898466544580207,0.5992277277580695,1.4775237676888904,0.16580412938425537,0.025142713979284262,0.02858092868260751,0.010312392465044312,0.016481626003014838,1.468084981966467,0.5007207956415305,1.231639368024591,0.21906151615387134
319,DEEP,1.0,2004-08-12,22.273317993609403,0.026960270249719552,15.31812282253269,5.01454804509409,15.418057804053412,0.16299918862557275,1.8266713586195225,0.5925046610382637,1.8715152390424066,0.12346355515005177,0.2886991550452233,0.1252577477814768,0.26821333909333034,0.15415182605843422,1.3444360363481045,0.5172531231600279,1.2136730897986618,0.1473423381198975,0.02934981213696189,0.02601752626654723,0.014207042973137277,0.025026000718008135,0.908262960514792,0.42523177645277077,0.8454639748884258,0.16465861474292787
320,DEEP,2.0,2004-08-12,24.149354154008257,0.01629134202548748,6.817717982455562,7.976561574208696,9.856722026720178,0.0815749773687981,0.8437715022291699,0.8039142627006286,1.1183992141852956,0.06085462221765047,0.2661635822846934,0.10141745725231013,0.2900120690003239,0.18796574421943543,0.6093847353544138,0.5638723516031492,0.7666099288532079,0.08235724504739522,0.017829370502103377,0.01339434069251902,0.013250295230632042,0.02027516205239838,0.5569568904415365,0.48208117997370903,0.6959663860040066,0.12913739168561214
321,DETWILER,0.0,2017-07-16,1.5912712255827792,0.0025889087816409416,1.4558031353090624,0.5295967467021776,1.4175058019673796,0.020631719523866027,0.15652547576651193,0.06670370662818953,0.14757133766149363,0.010912799114491778,0.031446715943001614,0.011324220444535302,0.03171155588633552,0.028926333378912934,0.10712008455464764,0.04999346921324403,0.1048806502485215,0.019332519462260063,0.002737687196179635,0.0023512769565303708,0.0017154480668731301,0.0031785837598185267,0.08324570215988727,0.03756245962658963,0.08352014912501016,0.03455518973787708
322,DETWILER,1.0,2017-07-16,1.234144032557518,0.0017828076449782936,0.8306376447696037,0.512773592261755,0.8400194920212629,0.011861434617219871,0.10045859236145423,0.0693733162952791,0.09786547092334168,0.007176707208676119,0.018959452152282594,0.010079626870668544,0.01987159125354539,0.01599847634208891,0.059487897210272915,0.044425774338233505,0.06351093159458586,0.01010078705191276,0.001873178205550608,0.0016264849697997816,0.0012379265550140908,0.0022946740512877345,0.0489466154225809,0.03320390908339751,0.052864178815363205,0.0173030941875098
323,DETWILER,2.0,2017-07-16,1.7205625571688794,0.0019104286352395726,0.7402876222349154,0.6495210851071189,0.8526601670069455,0.011655831229517813,0.1008540127836886,0.08943098451358791,0.11221307941839001,0.007918060783555388,0.021619654023238503,0.012011836484353734,0.023458349584236714,0.01948049321816857,0.06075883893637086,0.05433896104684424,0.07204237994878207,0.011832222979638988,0.0023239257067338096,0.0017468950405268697,0.001639376640514212,0.0030046469510301497,0.05123840085446897,0.03980622971132807,0.06021487499011216,0.020547338956043097
324,DEVIL,0.0,2001-05-27,5.019725781731835,0.012074626508966832,6.638750640208653,3.937068538308624,5.871380630689478,0.0812839740361573,0.9275217025079223,0.4973555524156311,0.8262959385517684,0.059366602373781656,0.1518338793679598,0.05458097159454172,0.13880763685822767,0.1601629339884879,0.5957542580264796,0.3133169931682797,0.4997041613873748,0.09662102486072742,0.011985321878826997,0.011569174611942672,0.006386962256981822,0.012568738395410345,0.40866670534868355,0.20291411853439034,0.36744717121249554,0.17482987245054454
325,DEVIL,1.0,2001-05-27,2.794360128447478,0.003945589496008053,2.396890043126398,1.2760868129069158,2.3467324574251305,0.027050996294440372,0.3226399458105223,0.16126539580492005,0.3188350300430585,0.019181416523294553,0.06650544900259635,0.01919669905059905,0.06577975488152438,0.07107806440289768,0.19089275415868456,0.10308200053083663,0.18533437653837118,0.032797268395781724,0.003810409242003204,0.003756462868032773,0.0028380856646140935,0.00528231241466929,0.14759465180511905,0.07017763615670265,0.14573277548193234,0.07252702819816166
326,DEVIL,2.0,2001-05-27,4.6095233133388485,0.0031618999497975597,1.307281657913741,1.3003197183213362,1.6531982850152005,0.012270107250418754,0.18348810439086963,0.1391755498964189,0.21362069322686905,0.00979227560549723,0.046313140424409385,0.017026776603373543,0.0458722744013062,0.03884793839564647,0.1176965341794005,0.10099190381648572,0.1374801017828987,0.015816578005894665,0.003149324993873462,0.0029280093610418684,0.0025239433126419434,0.0041535965952240175,0.09929447606200703,0.06945741706330104,0.10629785171810698,0.032011490855282536
327,DEXTER,0.0,2021-07-12,6.2567700062802825,0.004998633591293603,6.4161510911893025,2.3736820058826615,5.967254613175304,0.06845112188528467,0.5471838967751826,0.347726477224822,0.5010746373000149,0.02775555322775614,0.054058887189438125,0.024243490121604122,0.05387340304781175,0.06751372606917415,0.5079465270870918,0.17037362223835348,0.4964008865035692,0.09463911665965742,0.007119187353436792,0.0055328156676509,0.0076385960972032985,0.015129114523312967,0.30752078529068766,0.09009677950446177,0.3032748260836332,0.18381915192558826
328,DEXTER,1.0,2021-07-12,9.878405741818865,0.007285784254455966,16.052834139037248,4.416514892349854,14.490205806730868,0.14474124412471157,1.4084418781944938,0.6437381475303485,1.1974275579797269,0.06763977688609275,0.0556260364734818,0.05557769042685275,0.08211783213684676,0.06885110309495338,0.5957078776407255,0.2464335447282186,0.5880393100607665,0.09932930285854223,0.01048232005008644,0.006711355136131247,0.007751765614493625,0.017194465748074587,0.1460382617089859,0.1790491295855407,0.2287149773882908,0.0791725019834999
329,DEXTER,2.0,2021-07-12,12.112354627213682,0.012022084776160062,2.698378082636265,3.016158726855175,4.192062692492113,0.0291594435160915,0.6859303893481105,0.30659923368338915,0.7323470687434863,0.03614031020267,0.011333945708569809,0.0511441723292457,0.048837641665099,0.013687240108996877,0.07825387459682942,0.22012139940633763,0.17190621004211443,0.0086611211297174,0.005752235798725316,0.010006874141620246,0.011967250694303383,0.013844992821652777,0.026587653968261928,0.17708929733196724,0.17332404821768563,0.015888977549452853
330,DIXIE,0.0,2021-07-14,0.5898920937506171,0.0011753362706397332,1.2752108969479743,0.6889920040581651,1.0557761250418944,0.008690169135723952,0.11134035208725693,0.05437653970715314,0.09566236055699688,0.004593664453528118,0.014056538318377075,0.006693494338025164,0.012545527641295193,0.011247842095163217,0.09331247067884914,0.05250822063277628,0.07611549236793784,0.009519984906655246,0.0013010366842293691,0.0010939346426718365,0.0007815644481407522,0.0012850371685435818,0.06531889967504696,0.03986822016851556,0.0524002163383479,0.015763544802962715
331,DIXIE,1.0,2021-07-14,0.5684682907666528,0.0010153023430270062,1.0706297163247487,0.6654659874943206,0.925945646908138,0.006693818154666911,0.10781918095714602,0.05301135634305265,0.09357133324099802,0.004331470566947644,0.01306082556294288,0.006651145886033224,0.011682996023613846,0.009337110676067973,0.07568838421362228,0.04940373915381423,0.06374434613992845,0.006855238477781613,0.0012664611170186606,0.0009661416214226727,0.0008721889433807743,0.0014122351433941735,0.04903899678924022,0.037330678716245104,0.042560899218645025,0.01009798290895899
332,DIXIE,2.0,2021-07-14,1.0813773962340874,0.0005394363825076916,0.5158227451258792,0.4452239596958554,0.5879026594905135,0.0031288224492654936,0.06576184167713967,0.03313151342111888,0.06597683058471247,0.002654244435135356,0.0076373112733148915,0.004165816627849758,0.007414040382050053,0.004838702091152017,0.03412937959082508,0.03191316217357107,0.03930456961815205,0.0028909130000980866,0.0005200668897911741,0.0004932422540211925,0.0006166403369094668,0.000717059108776414,0.02126667391410843,0.025402288925868273,0.027690261372290966,0.004077160976352983
333,DIXIE FIRE,0.0,1996-08-16,20.53973045613998,0.029912665129479522,5.3180084796988245,4.666749381890116,7.581858078795935,0.07572039514948231,0.9452206694698992,0.7042138094752216,1.2221957904506056,0.06499438198775592,0.07960403609064623,0.08241405514012591,0.10110832117071793,0.11408069313946584,0.6989973437882492,0.6352503394010218,1.0191086290712048,0.16326874281862724,0.0337222173230048,0.027818856957578356,0.03275127771291419,0.06062112861523536,0.2721819076631563,0.2821797105271279,0.34384171745851544,0.13788243919773452
334,DIXIE FIRE,1.0,1996-08-16,10.558529374498363,0.01285575182381093,3.576225178314629,2.7391409166168024,3.759964289336254,0.045358598063638664,0.8771698032589246,0.4048562467592575,0.8760401975404627,0.05018197508597898,0.07549721055747069,0.040090474242908486,0.08228350401608744,0.0922584954822461,0.29736916266614793,0.2760406280524001,0.3720161455563433,0.05504285491797855,0.020957406174689566,0.014858345782253425,0.010025442011559435,0.020583313584038487,0.15756862934464558,0.1397985552407891,0.2147623646861281,0.08938252142115924
335,DIXIE FIRE,2.0,1996-08-16,11.2799519047431,0.004812415563176852,1.6782162258395559,1.257963466379586,1.758005591618394,0.020453261793613363,0.23782912451488045,0.178206669262281,0.2394397229421826,0.013339988281461062,0.07317170522890756,0.013718493288786219,0.07105870538137751,0.07636316422902528,0.1561429650610752,0.11614688258678273,0.16514579230612675,0.025071743422449562,0.0063167724305518945,0.004869117625981963,0.0036660912905252595,0.006832527166994014,0.12824007535779472,0.05340454591182179,0.12374076940047722,0.056896342246421115
336,DODGE,0.0,2015-08-03,5.431194904109017,0.010431938419274298,4.089507886635468,1.6506385082785635,5.047917478983811,0.2150641828558865,0.8358369698221236,0.22668387867863746,0.8892097651169829,0.11221705443821549,0.05993656175481498,0.030074458139868334,0.07636807930557095,0.15644475839258193,0.2130104665488563,0.10431420830001299,0.26723444493479637,0.11354429983925213,0.011855411068293204,0.007653007825243176,0.011567563994116053,0.030333222635647854,0.1345580322745716,0.07843593540466062,0.18832467552857537,0.24117672374872123
337,DODGE,1.0,2015-08-03,4.535955509251515,0.003975371373596128,1.3728181692773058,0.8604645767993696,1.4789960086829692,0.04493882170187395,0.20985370570629858,0.13416048162587585,0.2174808269612151,0.023436020911872538,0.06319643248806314,0.00887114940638729,0.06196775746678091,0.11730748960886814,0.14891181919395552,0.046523106623010464,0.14359777965178658,0.048565639974131304,0.004688127393578595,0.003842485855383002,0.00411684235893289,0.009858625521475059,0.1400008066291936,0.022867121940094267,0.13760816262568676,0.1457043544496959
338,DODGE,2.0,2015-08-03,7.883311832247887,0.004958406067074432,0.6312117048108705,1.363775019153008,1.4832123159891466,0.022821388363913155,0.15530553958906004,0.20338623405938863,0.24672604641597443,0.02006748505495278,0.01137680378544314,0.014195154961598394,0.01672666079318869,0.024733037853462203,0.052191716092240374,0.07873536295999835,0.09145898335541375,0.0219744100566303,0.008119307620748875,0.004481430925711503,0.006785949453376246,0.01468671515429881,0.028320056862223376,0.03746765809076429,0.044555733597155686,0.0420551590355137
339,DODGE COMPLEX (MENDIBOURNE),0.0,2009-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,
340,DODGE COMPLEX (MENDIBOURNE),1.0,2009-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,
341,DODGE COMPLEX (MENDIBOURNE),2.0,2009-08-01,28.11707182284735,0.02084654082652009,2.0624866039979004,4.674465955071259,3.193282092306355,0.02753921112698558,0.5910396822390466,0.5171019480797231,0.38972888839544184,0.039240123667369835,0.01743355769494491,0.04532572472861632,0.05440623261947734,0.03697374399423798,0.17498882690523113,0.2631443695778098,0.16846433639001265,0.03220164663546689,0.022213323108403394,0.024638592842516783,0.012888166852344103,0.024295145845289596,0.08248273385815681,0.14381939121640233,0.1627454163276452,0.058850532926589226
342,DOE MILL,0.0,1999-08-23,25.308796025295237,0.047766342445212176,25.908722456458,8.553913268184541,33.10817551322294,0.3128056749160435,3.572083957392775,0.9373738552933897,4.3117673916649375,0.24048922775167292,0.6183072359253245,0.12889787901941216,0.7387307443739886,0.4745159115905956,2.72746058947817,0.6953884188258775,3.397402022201916,0.393381505386295,0.0937860794326706,0.04549065595656658,0.052384150296039225,0.09036138414125759,2.374778522777449,0.6406274435515085,2.9586648052608195,0.5665025071531062
343,DOE MILL,1.0,1999-08-23,7.311008804652642,0.012346573442062485,6.845665098976482,3.371542640008229,6.647075086836336,0.061701953837546106,0.9358294926596258,0.3507087389962792,0.9496364993465163,0.05540216023387221,0.1901805334833666,0.05451656783380101,0.19466231921209196,0.10393248302817133,0.7001129342519437,0.2963026484344208,0.6596796120654149,0.0710450502721079,0.015046272686661697,0.012545772422529704,0.008232894116975389,0.01246610540469677,0.5415683073008386,0.23993129323766132,0.5599435364335481,0.09299671423739714
344,DOE MILL,2.0,1999-08-23,10.941319071197563,0.007231816129279064,2.3100689400472114,4.413174713894019,4.889654114166156,0.022561831132881932,0.8751887573478097,0.5143714552607672,0.9844264087830707,0.04973616527383137,0.047526738584426124,0.0467378320348575,0.07065500732499533,0.025229226796439786,0.24196169142488758,0.3389225811235209,0.39803195265743957,0.02607003971354975,0.014223837486948504,0.00899766567164939,0.016706152092883224,0.023113238787555803,0.12921588887558255,0.23038399569796225,0.2632907919564804,0.020816118209328594
345,DONNELL,0.0,2018-08-01,1.6839222913477958,0.002261591516217937,3.5433073798066186,1.2588198168937808,3.2188627465817583,0.02294161261577671,0.2975329860731878,0.11253792394283402,0.27517546455819103,0.012410267370591387,0.03743415634800363,0.011790844997567659,0.03493180013662748,0.026199875189588915,0.2388165311771808,0.09007802813554193,0.21423155051274942,0.023604021328471426,0.0024391693622416947,0.0020336342619140728,0.0015859120572745973,0.0025546218853207212,0.16293372202078615,0.05720616932253547,0.14846863085474832,0.03600529852524017
346,DONNELL,1.0,2018-08-01,1.9963199046677331,0.0028681272577277986,4.200784154632666,1.7377054684870459,3.9809070796576664,0.029087164378012263,0.4278822290608506,0.15349744719528943,0.408132290676072,0.018272986130653583,0.0480812656039586,0.015303686885553457,0.04600617627171562,0.030422348987381397,0.28541943617041327,0.12008414882988586,0.27101870558795055,0.028594475656031803,0.003475194584712739,0.0026942630422395293,0.002649523158290828,0.004135424088844351,0.1728727065892561,0.07760705896124039,0.16740103473786486,0.03612144804270294
347,DONNELL,2.0,2018-08-01,3.336216290964208,0.0013318385317922258,1.540031996367618,1.0221566884770634,1.6966269576686683,0.011383808719584923,0.1997700174292968,0.10012086239980214,0.2045171234002136,0.008849659594276138,0.02810690865579505,0.008012591273284386,0.027565665950281888,0.01654957087457379,0.10308089127418085,0.06681491144088908,0.11449235997965963,0.01071965131740895,0.0021144631383244717,0.0012145644658722058,0.002046892339442298,0.0028924778506681536,0.07255190786164796,0.041665883283514366,0.07789824823898199,0.014631147733939285
348,DOUGHERTY,0.0,1985-06-25,10.624553631326645,0.02108601034053876,19.374047850679784,8.294340438670057,17.813681797872732,0.14792801421935348,2.0921670674081216,0.7750085593951213,1.7774920750189036,0.09182942699813437,0.3427166935354971,0.06722515525968285,0.3278194298251925,0.20078993195508182,1.308348310057383,0.48546498631125434,1.1639268116444128,0.14189647058355515,0.017913071678241525,0.01791890442270639,0.009100354292948382,0.020226943928668223,0.9984119137647247,0.27963184894591214,0.9654296080428524,0.2092589370077267
349,DOUGHERTY,1.0,1985-06-25,11.611896973181835,0.023863227377222317,13.238575671726526,8.570873358560661,14.308358199453536,0.11743907096261384,2.283203662597464,0.8907353134096125,2.098702070545848,0.11880225406168518,0.29958847790328796,0.06069675825082247,0.3224062900169239,0.30810485483971534,1.1335289918186975,0.503353155231341,1.2496470790021235,0.16901930076597693,0.02350147552130206,0.022082711379861168,0.010395534064050676,0.02362148244017152,0.9242230063020296,0.29834637418713367,1.0082024382631634,0.3018682205352991
350,DOUGHERTY,2.0,1985-06-25,26.927379678331054,0.009312800534001629,19.679519925954683,5.998897701221384,17.538141394743185,0.1269521863530903,1.8896195318489581,0.6494226753982656,1.6166535362750591,0.08418637007994466,0.32522926884549563,0.04460779692079793,0.30840596718646135,0.24581527355784558,1.306179585747249,0.3478740222788319,1.1848875753931254,0.14944579042442144,0.010663014404446749,0.010417715802345092,0.007861937924626543,0.016082078831482896,0.980934052355105,0.18377605107090716,0.9098533159764228,0.25196200293599663
351,DOYLE,0.0,1994-06-03,13.286218841758972,0.029687795994812846,27.268359454156784,8.180045131762324,20.749744841255904,0.22070439382264476,2.7400479452321216,1.1221645824360231,2.0730949855077014,0.12904273405334735,0.11168786168411762,0.10199937858831022,0.06462209248902602,0.07330520777340328,0.6850730039915807,0.5984730301626991,0.6084920704768381,0.09773904700292685,0.039014802608267375,0.03731119311956043,0.008606307745873195,0.017802513519057546,0.39970613941087246,0.30409154347263423,0.31051973307360425,0.12661936178932487
352,DOYLE,1.0,1994-06-03,24.181463919269063,0.04457031454623321,45.83946352658413,6.993574399480195,46.729392748321146,0.4726008829808652,3.501418018895286,0.5542767729454535,3.505782753795409,0.19531139462488015,0.1185098604302176,0.1191913524617565,0.15826271105248835,0.08977405182074566,1.07832319393397,0.5181115317750074,1.1753510606583166,0.14375370805400842,0.05261680538683659,0.03880289709056051,0.016079890162153204,0.031082848855854786,0.6969096077123905,0.4123153701558595,0.8480164940725515,0.17911195335695518
353,DOYLE,2.0,1994-06-03,30.337682838344797,0.01922063631530007,11.64517838784445,5.468907553925713,9.904945009354678,0.09363131525633857,1.4960634030691957,0.7031861165956056,1.3850078659694485,0.07080576722835459,0.059465356856108376,0.0959684969165095,0.08195170591840056,0.03525004446291976,0.3601272687446371,0.3726559145529884,0.35885181467245236,0.03639729269924917,0.028924921174622083,0.02086726123565593,0.012849573017558147,0.022891483191927946,0.19069317689271328,0.338632321079608,0.27630560805665727,0.03910802487924023
354,DRY CREEK,0.0,1986-01-01,11.943431577701599,0.009371044232056482,1.6963895020895834,1.5992550530662173,2.020389993802397,0.06327841435405364,0.30947249733612725,0.21480844377571426,0.31962007309789686,0.03483204618610388,0.06065124949388282,0.021148112875364528,0.06589522245100497,0.149659109829429,0.2548968420550764,0.1288366052198073,0.23381043672322738,0.09489489299450728,0.015961298306496605,0.007436336108066008,0.011349015715844698,0.025770090296437377,0.12721817071875963,0.046007354882657094,0.12868727872507985,0.18170007048730788
355,EAGLE,0.0,1989-07-07,9.165097934454938,0.012029881288376709,9.817050101037017,2.553022381906949,8.821054500837938,0.08314317272391075,1.1214650542572537,0.31578998029924477,0.9893344423929678,0.05517138746136961,0.23954066129035617,0.050022120511060406,0.22195294811986932,0.1456925324953259,0.7061004934251759,0.22862527498700283,0.6328045397506568,0.08446389780224448,0.014258215988382483,0.012435302621074125,0.010199402243723102,0.017041923645872144,0.6056272535997554,0.18216336914853798,0.5501589274395718,0.13353618846651782
356,EAGLE,0.0,2018-07-13,21.25,0.006343789128286967,10.644925594329834,2.0129457407737004,8.631979853556135,0.20301676846265823,1.750000238418579,0.46993841504255407,1.280061823376025,0.12930995918881882,0.19965805765241385,0.05296454316404231,0.25262260081645616,0.32178414515557885,1.14000004529953,0.06912548670616481,1.0708745585933652,0.29010428549374623,0.00930989579421776,0.009458846710134236,0.0001489509159164626,0.0017569532144199873,1.094999998807907,0.02459797513039752,1.1195979739383046,0.7382519853178537
357,EAGLE,1.0,1989-07-07,4.6141158771718,0.007722509769191516,6.713486406560542,3.235493101256752,5.497202942715896,0.047559920781119466,0.777596673383734,0.287100603429674,0.6949854164396726,0.03575746655941865,0.11584981852511793,0.036106576346705235,0.10525468309469899,0.07026008941335912,0.4609775519832383,0.2509387550584192,0.38540833537422603,0.04646013201244879,0.010692932141134153,0.007138255317424867,0.00791610572848972,0.013289858890626094,0.3176981906572043,0.18459744457033694,0.2936647270411068,0.07032200942013828
358,EAGLE,1.0,2018-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,
359,EAGLE,2.0,1989-07-07,8.750735330636433,0.005797374091373584,3.760734321732779,2.6168305351341976,3.843505064055697,0.021769460518339015,0.4147074875620238,0.21462243657751776,0.40835083081104767,0.016914238514416893,0.09089430961419608,0.03311148871200284,0.08778072448853287,0.04603638309722169,0.2759404390340562,0.20228146302226127,0.29064090208042664,0.022566551755605055,0.007861769065309873,0.004926475319308304,0.006734867551182883,0.009601843424874544,0.22455965594736402,0.15972978406910546,0.23799712723195984,0.034969814570090775
360,EAGLE,2.0,2018-07-13,63.31059076313992,0.059542974357355456,4.958923523319866,28.36723671478899,25.911327714276837,0.10726676960609731,0.985675533889505,2.606302324078099,2.276976082015358,0.10094361253716319,0.06493213345663182,0.20425176463836808,0.22260366933542933,0.09843235512324794,0.38020755495732095,1.712027924455498,1.6456045873008687,0.12298215051874567,0.044860208244650125,0.06154180314555342,0.019132299381350918,0.04964030863360519,0.26440709806339785,1.0296483063359918,1.1073186016258465,0.14929805357594364
361,EAST FORK,0.0,2021-07-01,14.347445446776032,0.020869929585113536,21.56155071990129,6.438648927464803,22.1924928728577,0.31677775297717736,2.23664123093267,0.9898933512852327,2.584372772600974,0.1849127856276104,0.7190682238345056,0.09776321569703568,0.6928783756553217,0.5479927835261877,1.9341714618469605,0.5173561598096156,1.9021778758919607,0.33853224533699505,0.014060396020583073,0.02375282378767596,0.01433120952531514,0.029159823661048315,1.8916508000282144,0.3434621143460087,1.8333210430848756,0.6378658722418575
362,EAST FORK,1.0,2021-07-01,13.57580111938363,0.007324805126858192,7.7916455861039715,3.441691104707416,7.273149726238523,0.10537735747041005,1.114754269791734,0.4737020659697591,1.1225618369240804,0.07876314819419415,0.22016121088027976,0.06001350378026822,0.19179041026262408,0.17300810955367302,0.8012618180310833,0.30537465331359953,0.699805831006492,0.1311836667545324,0.007764823894298779,0.006575514316833347,0.009825009558020601,0.018598706472979447,0.6355375095721131,0.18542946698121895,0.5505370584997541,0.20589706566506466
363,EAST FORK,2.0,2021-07-01,14.057855431029582,0.016607162771937942,7.201615753467089,8.463477362529375,9.268410723442226,0.06265077269892518,1.040141300464088,1.0297849284272143,1.2190385744237595,0.05336601551360467,0.07272046771868877,0.11379617222087993,0.12708550608039962,0.05649671581155599,0.852902232308676,0.7737558267313219,0.7914171201232727,0.0900391919362167,0.012708115790321581,0.018433692930972533,0.016176090134711846,0.0225691197428356,0.4058936568252643,0.40351904768928637,0.513083800993994,0.11363223754837123
364,EDEN,0.0,2018-10-04,2.1685862368218647,0.00235324837975386,10.095427042349412,3.2759246996713207,9.245763474420755,0.04054352031080146,0.7164723016978815,0.2910003836934887,0.6279512714163172,0.021175363467614578,0.06865121537486638,0.02317039482843098,0.06823816774032547,0.034059120867161084,0.5102952297686506,0.19494931742430144,0.4645050389463585,0.03188948326718467,0.003074286022886341,0.001954480793544578,0.001998060824056304,0.002954170523715994,0.3543026536474101,0.13346719037051608,0.3421687180630569,0.043492402793612335
365,EDEN,1.0,2018-10-04,3.9824961511026076,0.002903389632898651,8.594583005233146,4.300356421213173,7.7913016080703335,0.038582086068575765,0.7920693408352576,0.40844359228970967,0.6821238424079644,0.02662865132410183,0.10783518115428173,0.03332128866085072,0.10830677827342192,0.05446881686819279,0.5350158007686494,0.2606355734150149,0.5047208736572655,0.03802321943869081,0.004678352464130971,0.002117301634695525,0.003934879584725647,0.005563339810659399,0.38133558680651175,0.17718845642721298,0.37711098804481546,0.049503422755176184
366,EDEN,2.0,2018-10-04,10.310253483058533,0.0044874345275357575,27.41416117674295,10.421994934501956,27.03799434391274,0.13562545096056416,1.9926715057622106,0.9836199870276342,1.7911226109302896,0.06859943007865935,0.20021518411100406,0.07317099139720998,0.2014889534499682,0.10528017754237672,1.4660851591454556,0.6264084670315493,1.48178566120547,0.1104790126052968,0.010444302999812714,0.0037141640685751072,0.009921666462389912,0.01368107043347855,0.7605728062087563,0.40917875732556247,0.8021357293553624,0.10932258984734622
367,EILER,0.0,2014-07-31,3.1206195097048552,0.006712571094541067,3.4846333478083524,2.8448169667732746,3.068448523286199,0.03598191158918437,0.4574936535870179,0.3268189866134992,0.3718353256421062,0.02315153996795691,0.05453184090362359,0.028725867736233226,0.04694844843161906,0.04930316439062176,0.26760115632817116,0.22339283283732123,0.20241230915763403,0.028553506141705386,0.007693975297856502,0.0055365693290472745,0.005076000381472292,0.009604473446820312,0.1747953997430951,0.13673933760106174,0.1443272560892103,0.05209916990067954
368,EILER,1.0,2014-07-31,1.3540103055050696,0.0022872287442369165,0.9481551899823703,1.0941440292487006,1.1186442075841,0.008999211239624532,0.17837415976290133,0.11443919059852715,0.17177658948152155,0.00860175135652868,0.019637877090525523,0.01281245631670671,0.019402287649589595,0.0160726224674732,0.06830547941168288,0.08940227021639158,0.08232588315852439,0.007339251706519945,0.0029363559861655553,0.002046657051133321,0.002501118363509796,0.004136109729004947,0.04288433922980911,0.05773005289725781,0.055860764085695576,0.012630435235243523
369,EILER,2.0,2014-07-31,2.5886044470425884,0.0012445976352703587,0.46915897761907416,0.8924315645082117,0.92280662113637,0.0034329052709916787,0.08050876735792024,0.06820155429359086,0.09454473164020294,0.003419842169621727,0.0126206027256487,0.008381119784248695,0.013691928628890978,0.007967825228838942,0.03401726996522487,0.0662186881639663,0.06958902475060794,0.0034590648150354267,0.0020945349320044496,0.0011369361731866198,0.0019328040226334602,0.0028014311430044135,0.02650161693499724,0.051389138135990206,0.05442018901200746,0.005429357368356784
370,EL PORTAL,0.0,2014-07-26,23.375,0.03987985139191974,41.71235275268555,11.828974651079648,29.8833781016059,0.15384760787325114,2.5500011444091797,1.0769326345007357,1.473068509908444,0.041097417630077515,0.07183468341827393,0.31398217669891565,0.24214749328064172,0.02939894400479498,5.075000047683716,0.6459294354277358,4.4290706122559795,0.311218576440573,0.00511098933781351,0.034675550908850855,0.03978654024666434,0.05217362690555308,0.5450000166893005,1.0491930688877344,0.5041930521984339,0.047861115926279375
