,fire_name,severity,fire_ig_date,dnbr_mean,pre_fire_ndvi,agbd,agbd_cf,agbd_diff,agbd_rel,rh_98,rh_98_cf,rh_98_diff,rh_98_rel,pai,pai_cf,pai_diff,pai_rel,rh_70,rh_70_cf,rh_70_diff,rh_70_rel,ndvi,ndvi_cf,ndvi_diff,ndvi_rel,rh_50,rh_50_cf,rh_50_diff,rh_50_rel,fire_ig_year
619,LIGHTNING 120 (CRANK),0.0,1987-08-31,82.33928571428571,0.45418605527707506,83.92048692703247,94.08802524286645,-10.167538315833983,0.8786733764466891,18.488571456500463,18.31568511569277,0.1728863408076915,1.0075196255131265,0.514285432440894,0.6301430635052016,-0.11585763106430765,0.8028830297695856,6.224285679204123,5.1779572218388825,1.046328457365241,1.1392642632021217,0.5155302397728122,0.5329211704721758,-0.017390930699363545,0.9636877523846789,0.6499999969133309,1.2085977201278812,-0.5585977232145503,0.5313840108724086,1987
620,LIGHTNING 120 (CRANK),1.0,1987-08-31,277.10135135135135,0.5107406679842923,49.32275068437731,104.99037757159316,-55.667626887215846,0.48928379327697646,14.012162163450911,19.69167621285941,-5.679514049408499,0.7137271029677874,0.499930888817117,0.6979359243991448,-0.19800503558202776,0.7419540695455143,3.3232432684382878,6.077845437736998,-2.754602169298711,0.5879906979342189,0.5598981864597221,0.575833779749289,-0.015935593289566917,0.9731672128357318,0.6962162252213504,1.4668910503596169,-0.7706748251382666,0.5383463035107788,1987
621,LIGHTNING 120 (CRANK),2.0,1987-08-31,531.8639240506329,0.5396250188350677,44.50431454332569,107.16107052003262,-62.65675597670693,0.42096385050292007,11.55632914470721,20.483948118750053,-8.927618974042845,0.563425237396198,0.5956635823166823,0.7754659305541635,-0.17980234823748117,0.7822529861399097,3.5726582392861572,6.9916662598334,-3.4190080205472433,0.5167988145198619,0.561681958606568,0.6030781433129528,-0.041396184706384856,0.9310716154716685,0.9921519011730635,1.8176667145862317,-0.825514813413168,0.5799154695919693,1987
622,LIGHTNING 84 (STENT,0.0,1988-06-26,139.5,0.22042110562324524,94.1520004272461,84.58035366097539,9.571646766270703,1.1131663128843947,15.779999732971191,14.368726580366395,1.411273152604796,1.0982183873227274,2.962766647338867,1.6414621526433524,1.3213044946955148,1.8049558087999367,9.720000267028809,7.1968892764701025,2.523110990558706,1.3505835498689553,0.36633860282812863,0.40377191130288254,-0.0374333084747539,0.9072909545541072,7.03000020980835,4.597215266553829,2.4327849432545205,1.5291866493513557,1988
623,LIGHTNING 84 (STENT,1.0,1988-06-26,282.55,0.379348823428154,54.46096916198731,55.34662006125475,-0.8856508992674463,1.4070597906702431,11.527999973297119,10.875109638904378,0.6528903343927415,1.3008396616190505,0.7978178843855858,1.0469390272776133,-0.24912114289202741,1.1972922925406597,4.888000106811523,4.8190499109066165,0.06895019590490659,1.4806314190038217,0.4457000008423068,0.4518309281633333,-0.0061309273210264584,0.9808714748672263,2.5339999321848152,2.5133709875966916,0.020628944588124032,2.8921879570311964,1988
624,LIGHTNING 84 (STENT,2.0,1988-06-26,489.42857142857144,0.4098281136580876,73.67923600333077,49.68694865775127,23.992287345579506,1.1445939311872093,11.734285695212227,10.327949413551803,1.406336281660425,1.003860444203513,1.1016652030604226,0.7738242915204598,0.32784091153996275,0.9674361317111344,5.448571473360062,3.956449709200828,1.492121764159234,1.062617834115972,0.47625182075749484,0.47782057364680613,-0.0015687528893113573,0.9998625995933901,3.0192857310175896,1.744122372477814,1.275163358539776,0.9490046228192653,1988
625,LIGHTNING 97 (BISON),0.0,1988-08-10,51.13636363636363,0.43755608052015305,70.45092812451449,84.46142732830194,-14.010499203787445,0.8155190373232581,14.257121201717492,16.79511178378657,-2.537990582069076,0.8512429772897928,0.7350460894716283,0.7783683687736749,-0.04332227930204654,0.9223710684701063,4.483484841657408,5.443585093434745,-0.9601002517773373,0.8218485879486952,0.5343478471087616,0.5263602760536378,0.007987571055123866,1.016650285478306,1.270606065902746,1.771025068183329,-0.500419002280583,0.7078032331225075,1988
626,LIGHTNING 97 (BISON),1.0,1988-08-10,260.1111111111111,0.4747377476758427,56.01150071289804,88.93683525781505,-32.925334544917,0.6229171830674485,11.387499974833595,17.5807804670409,-6.193280492207307,0.6442757142478283,0.4352204633048839,0.84953174571281,-0.41431128240792603,0.5008920588998378,2.8013888779613705,5.968988904971656,-3.1676000270102858,0.464331449507701,0.5496491187516681,0.5621781274950983,-0.012529008743430136,0.9711815207715616,0.6463888862894641,2.0292529679731928,-1.3828640816837288,0.2897687542614162,1988
627,LIGHTNING 97 (BISON),2.0,1988-08-10,532.8345070422536,0.5279633484675851,25.997145327044205,102.90246798227204,-76.90532265522785,0.26078558664617746,8.21309863009923,19.17219290573465,-10.959094275635422,0.4338944101649814,0.33091534713519294,0.9504071468729837,-0.6194917997377907,0.36667698135692706,1.8392957814142739,7.417445689681731,-5.578149908267457,0.2588319810482312,0.5478684843514762,0.6096326112011973,-0.06176412684972115,0.8963426920176195,0.3787323892851111,2.5801629769086696,-2.2014305876235585,0.16590489108072046,1988
628,LIKELY,0.0,2012-09-05,-11227.346296296297,0.39946899822464693,18.162343846132725,42.83423498690992,-24.6718911407772,0.44551701996856646,6.971308633427561,10.3895083227038,-3.4181996892762405,0.6914129410179429,0.3006206399128761,0.5902086200121427,-0.28958798009926656,0.5454122089237922,1.8788888881235948,3.3384417844157843,-1.4595528962921895,0.5977589768285035,0.4012651827211073,0.42543872996785,-0.024173547246742703,0.9496619186656589,0.36644444395270614,1.1579749345481154,-0.7915304905954093,0.35360442488259564,2012
629,LIKELY,1.0,2012-09-05,298.5409090909091,0.43097885061394087,16.931167797608808,42.42001153100056,-25.488843733391754,0.3872861924555321,6.471818161010742,10.301134435324272,-3.8293162743135314,0.639920867341891,0.1542696430855854,0.5807055456950438,-0.4264359026094584,0.2951623979870306,1.3661818146705627,3.3311353115316296,-1.9649534968610671,0.4539710884775371,0.3628503070026011,0.44298356380072895,-0.08013325679812787,0.8192843856283772,0.01127272681756453,1.1855165935919167,-1.1742438667743522,0.02120623731821158,2012
630,LIKELY,2.0,2012-09-05,536.5700836820083,0.5256568431604857,15.631367228021183,75.86259561575956,-60.23122838773838,0.2381929518483921,6.179121344658121,14.22613335041623,-8.04701200575811,0.4642961903357012,0.2570663583309051,0.862145379488989,-0.6050790211580839,0.3400018853013678,1.517907944184467,5.0908267120455335,-3.572918767861067,0.3343603680662367,0.4715811687474583,0.5323726570786538,-0.0607914883311955,0.8834632409053841,0.18924686121734866,2.0873862567261514,-1.8981393955088026,0.11461802743726479,2012
631,LION,0.0,2011-07-08,-18034.047348484848,0.5672039606149203,114.85058430469397,156.68486302791533,-41.83427872322135,0.7519905967611642,22.438471053257462,23.98823568440391,-1.5497646311464495,0.9480760315643254,1.2027837530318224,1.4270857920464113,-0.22430203901458887,0.8519779199990499,7.900399458186685,10.000976089289669,-2.100576631102983,0.8096544133373109,0.5187811913005438,0.5716892268924197,-0.052908035591875985,0.9060137271326407,3.275578512503578,4.579418973058662,-1.3038404605550833,0.7493708130667797,2011
632,LION,0.0,2017-09-25,89.99676430517711,0.5105091128355846,119.07236504652195,134.09577354214753,-15.02340849562558,0.9089588778590344,21.891123949019722,21.551527392890243,0.33959655612947454,1.0301301231498712,1.4871588069745734,1.3070361825552013,0.1801226244193719,1.1394283464987573,8.31517710654466,8.282779083005593,0.03239802353906641,1.0179326484118456,0.45109629971518744,0.5280480220488288,-0.07695172233364143,0.8556065995640006,3.9080313355826877,3.7554053437401196,0.15262599184256806,1.0400893550863015,2017
633,LION,1.0,2011-07-08,253.51258992805757,0.5709814695145586,98.34893302094164,154.87066857044212,-56.52173554950049,0.6480766032120152,20.706294982553388,23.898010895040926,-3.191715912487542,0.8755776689245205,1.219236539613134,1.465473450493571,-0.24623691088043684,0.8181847562172143,6.666043192255411,9.967334950040499,-3.301291757785087,0.6816396786052905,0.5075724337311411,0.5785634527542093,-0.07099101902306813,0.8757462862349407,3.033237412565207,4.666637583099236,-1.633400170534029,0.6550991746674044,2011
634,LION,1.0,2017-09-25,243.2631704980843,0.5192750301599042,94.87010722553136,130.24161708022646,-35.3715098546951,0.7685148655792943,18.010689675351212,20.731355836197743,-2.720666160846529,0.8755917011134539,0.9969327279310353,1.1886142797802652,-0.19168155184923003,0.8001012986329065,5.287624511882035,7.672126363054901,-2.3845018511728666,0.6847899239198866,0.3961917901154638,0.5471554168847147,-0.15096362676925093,0.7234508096233666,2.319099616123742,3.397310715081348,-1.0782110989576066,0.6285868668815665,2017
635,LION,2.0,2011-07-08,591.41065830721,0.6236610054315818,53.206544151500474,178.7485359115646,-125.54199176006414,0.304823064830025,12.128808762959926,25.533615697813374,-13.404806934853447,0.48206679359491306,1.049419136726674,1.6818941565240788,-0.6324750197974045,0.6167829295981762,4.135235105375511,11.664100454882911,-7.5288653495074,0.3646640153695398,0.5801050148597063,0.6167693861478437,-0.03666437128813744,0.9388577264306243,2.0626959154575037,5.981028284659298,-3.9183323692017944,0.3497008730320938,2011
636,LION,2.0,2017-09-25,484.3129562043796,0.5817413379698263,61.05907240923304,144.70992548871138,-83.65085307947834,0.4245131273879779,13.227335786297374,21.806270164773238,-8.578934378475864,0.6012811480106723,1.0575013230597248,1.4182519644414715,-0.36075064138174695,0.6794828030070216,4.3869708105377905,8.811800830729066,-4.424830020191276,0.48723459337100294,0.4201788451436931,0.6039044870699792,-0.18372564192628615,0.6945528586034598,2.278503649072708,4.326129539449185,-2.047625890376477,0.46673652540754806,2017
637,LION COMPLEX (GRANITE),0.0,2009-07-21,78.23,0.4959326084256172,135.90164995765687,148.71467933012067,-12.813029372463816,0.8957462286591121,21.830720048904418,21.761363840750647,0.06935620815377275,0.996848743336853,1.0106158318519591,0.9853414869240072,0.02527434492795203,1.0411394914040781,6.750999992847443,7.363053186094961,-0.6120531932475182,0.9284314594907042,0.47767242945167365,0.5346178814985403,-0.05694545204686658,0.8930004333255274,2.4192800063192843,2.641058080579684,-0.2217780742603995,0.9448672902400469,2009
638,LION COMPLEX (GRANITE),1.0,2009-07-21,237.88483146067415,0.5213926255368115,102.73457370581252,146.18322312628177,-43.448649420469245,0.7057236114229053,19.20483142070556,21.155456352605174,-1.9506249318996167,0.9149154739763943,0.8994360018385511,1.0855325636133202,-0.18609656177476905,0.8184695788570986,6.129438234179207,7.583690908658344,-1.4542526744791375,0.8008240392317917,0.4965564899904346,0.5517565444468759,-0.05520005445644138,0.898730601070094,2.3570786519080738,3.0891389245106646,-0.7320602726025909,0.7331116965269444,2009
639,LION COMPLEX (GRANITE),2.0,2009-07-21,446.7083333333333,0.5096336752176285,37.50516120592753,125.46836795427873,-87.9632067483512,0.3262891425703763,10.470000068346659,18.419941205661278,-7.949941137314621,0.5812174720460682,0.4577055713161826,0.9887332788693882,-0.5310277075532056,0.47342295029555087,2.8700000643730164,6.372845612818048,-3.502845548445032,0.4667865076128361,0.4959718732973479,0.5304439468409664,-0.03447207354361853,0.9317900364453334,0.8650000070532163,2.7289862594957586,-1.8639862524425423,0.34099426295251617,2009
640,LION COMPLEX (LION),0.0,2009-06-30,13.158396946564885,0.5530513464722014,140.81349453580287,166.33979006076083,-25.52629552495794,0.8608678801711839,24.62007628142379,24.654352540731136,-0.034276259307349385,0.9975359570720642,1.1031630353850452,1.2103599022125064,-0.10719686682746127,0.9052508658479019,7.7167430049893815,9.564253100041133,-1.8475100950517518,0.8015853228738602,0.5404306948390596,0.5749954854535202,-0.03456479061446057,0.9407668713973648,2.6206870247057754,3.621534044703088,-1.0008470199973125,0.7173413714763882,2009
641,LION COMPLEX (LION),1.0,2009-06-30,227.59375,0.5327353432774544,111.48411101102829,150.56736236702034,-39.08325135599204,0.7729887006429467,19.63000022768974,22.786586265616787,-3.1565860379270445,0.867829953347713,0.5552353125007358,1.0219698365080698,-0.4667345240073339,0.5874098321964435,4.502250015735626,7.881955009310336,-3.37970499357471,0.6254004600677706,0.5101693532170264,0.5600614657913481,-0.049892112574321676,0.9134372348206823,1.2140000082552433,2.866291040530106,-1.6522910322748625,0.46902773439188605,2009
642,LION COMPLEX (LION),2.0,2009-06-30,477.5,0.6063006401062012,59.80594043731689,175.15803056032436,-115.35209012300747,0.3369703458156421,14.123999977111817,24.97870592542929,-10.85470594831747,0.568990317148246,0.7923916971310974,1.3562436098883794,-0.563851912757282,0.5074847309465088,3.896000063419342,11.541704130456845,-7.645704067037502,0.36664638214570067,0.47853710783689724,0.6104371269302644,-0.13190001909336715,0.790011543569754,1.5220000091940165,4.609106249166443,-3.0871062399724263,0.32754751227392537,2009
